Programme,Section Title,Content Type,Speaker Name,Speaker Description,Segment Description,Date,Start Time,Duration
Tagesthemen,01 D-day Gebäudeenergiegesetz,Sachinhalt,Caren Miosga,Moderation,Die Bundesregierung hat den monatelangen Streit über das Gebäudeenergiegesetz (Heizungsgesetz) vorerst beigelegt. Insbesondere Bündnis 90/Die Grünen und FDP hatten erbittert über den Gesetzentwurf von Robert Habeck (Bündnis 90/Die Grünen) gestritten. Nach mehrmaligem Verschieben soll das Gesetz in dieser Woche im Bundestag beraten werden. Mit dem Gesetz will die Bundesregierung für mehr Klimaschutz beim Heizen sorgen. Ab 2024 soll möglichst jede neu eingebaute Heizung zu mindestens 65 Prozent mit Ökoenergie betrieben werden. Bildinhalt,13.06.2023,22:18:33.18,"3'11"""
Tagesthemen,01 D-day Gebäudeenergiegesetz,Bildinhalt,Caren Miosga,Moderation,Robert Habeck in Begleitung im Freien gehend,13.06.2023,22:18:33.18,"0'28"""
Tagesthemen,01 D-day Gebäudeenergiegesetz,Bildinhalt,Caren Miosga,Moderation,"Robert Habeck bei Konferenz und weiteren öffentlichen Auftritten, u.a. beim Tippen auf Smartphone",13.06.2023,22:19:01.21,"0'33"""
Tagesthemen,01 D-day Gebäudeenergiegesetz,Bildinhalt,Caren Miosga,Moderation,"Olaf Scholz bei SPD-Veranstaltung scherzend (Emotion) mit Ulla Schmidt, ehemalige Bundesministerin",13.06.2023,22:21:12.05,"0'21"""
Tagesthemen,01 D-day Gebäudeenergiegesetz,Bildinhalt,Caren Miosga,Moderation,Robert Habeck bei öffentlicher Veranstaltung O-Ton,13.06.2023,22:21:34.00,"0'10"""
Tagesthemen,01 D-day Gebäudeenergiegesetz,O-Ton,Robert Habeck,Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,"(Wenn man will, kannman zueinander kommen, aber man muss es auch wollen; und wenn man nicht will, dann liegt's nicht daran,15.11.2023 09:50 Seite 34 von 57 NDR Copyright (c) 2004",13.06.2023,22:18:49.17,"0'11"""
Tagesthemen,01 D-day Gebäudeenergiegesetz,O-Ton,Christian Dürr,Fraktionsvorsitzender FDP,"(Um Heizungsgesetz auf die Tagesordnung des Bundestags zubringen, muss sich ""Gesetz fundamental ändern""; das wichtigste ist, dass es ein gutesGebäudeenergiegesetz gibt, der Zeitpunkt ist zweitrangig)",13.06.2023,22:19:44.03,"0'11"""
Tagesthemen,01 D-day Gebäudeenergiegesetz,O-Ton,Katharina Dröge,Fraktionsvorsitzende Bündnis 90/Die Grünen,"(Das Gesetz wird zum 01.01.2024 in krafttreten, und es wird für die Menschen nicht besser, wenn wir die Entscheidung in den Herbst vertagen)",13.06.2023,22:19:55.20,"0'08"""
Tagesthemen,01 D-day Gebäudeenergiegesetz,O-Ton,Friedrich Merz,Fraktionsvorsitzender CDU/CSU,"(Diese Koalition darf sich nicht darüber wundern, wenn inder deutschen Öffentlichkeit zunehmend Proteste aus der Mitte der Gesellschaft heraus artikuliert werdengegen die Art und gegen den Inhalt der Gesetze, die in Berlin zurzeit verabschiedet werden)",13.06.2023,22:20:11.17,"0'16"""
Tagesthemen,01 D-day Gebäudeenergiegesetz,O-Ton,Christian Dürr,Fraktionsvorsitzender FDP,"(Es bestand ja die Sorge, dass ab dem 1. Januar beispielsweiseGasheizung nicht mehr eingebaut werden können, wenn die eigene Heizung kaputt geht. Diese Sorge kannman die Menschen jetzt nehmen, denn alle Technologien sind möglich)",13.06.2023,22:21:00.11,"0'11"""
Tagesthemen,01 D-day Gebäudeenergiegesetz,O-Ton,Olaf Scholz,Bundeskanzler/SPD,"(Heute hat es sich, glaube ich, zu Ende geruckelt, und wir haben eineVerständigung erzielt. Über die Frage, wie jetzt die Gebäudeenergie sich in Zukunft entwickeln soll - ausmeiner Sicht ein wirklich wichtiger Schritt)",13.06.2023,22:21:21.24,"0'12"""
Tagesthemen,Heizungsgesetz: Was ist kommunale Mi 22:15 04,Einspieler,,,,13.06.2023,,"2'39"""
Tagesthemen,04 Heizungsgesetz: Was ist kommunale Wärmeplanung?,Sachinhalt,Helge Fuhst,Moderation,Die Bundesregierung will Vorgaben für Heizungen an die kommunale Wärmeplanung knüpfen. Damit kommt Kommunen und Stadtwerken eine Schlüsselrolle zu. Heidelberg und Mannheim sind Vorreiter beim Ausbau eines gemeinsamen Fernwärmenetzes. Bildinhalt,14.06.2023,22:28:39.01,"2'39"""
Tagesthemen,04 Heizungsgesetz: Was ist kommunale Wärmeplanung?,Bildinhalt,Helge Fuhst,Moderation,"Heidelberg: Michael Teigeler geht durch eine Halle, in der eine sehr große Luft-Wärmepumpe steht; Greifarm greift in einen Behälter mit Biomasse",14.06.2023,22:28:39.01,"0'46"""
Tagesthemen,04 Heizungsgesetz: Was ist kommunale Wärmeplanung?,Bildinhalt,Helge Fuhst,Moderation,Heidelberg: Michael Teigeler besteigt den Energie- und Zukunftsspeicher; Energie- und Zukunftsspeicher (Gebäude außen/Luftaufnahme),14.06.2023,22:29:38.02,"0'27"""
Tagesthemen,04 Heizungsgesetz: Was ist kommunale Wärmeplanung?,Bildinhalt,Helge Fuhst,Moderation,Baustelle (Wärmenetz) auf einer Straße; Bauarbeiter bei Arbeiten auf der Baustelle,14.06.2023,22:30:17.14,"0'26"""
Tagesthemen,04 Heizungsgesetz: Was ist kommunale Wärmeplanung?,Bildinhalt,Helge Fuhst,Moderation,Heidelberg: Energie- und Zukunftsspeicher (Gebäude außen/Luftaufnahme) O-Ton,14.06.2023,22:31:00.11,"0'18"""
Tagesthemen,04 Heizungsgesetz: Was ist kommunale Wärmeplanung?,O-Ton,Michael Teigeler,Geschäftsführer Stadtwerke Heidelberg Energie,"(Das ist richtig so, dass das Kabinett dieseReihenfolge vorgesehen hat, erst die kommunale Wärmeplanung schaffen und dann die Verpflichtungen fürdie Bürger zu geben)",14.06.2023,22:29:25.13,"0'12"""
Tagesthemen,04 Heizungsgesetz: Was ist kommunale Wärmeplanung?,O-Ton,Michael Teigeler,,(hält die bisher veranschlagten staatlichen Fördermittel für zu gering),14.06.2023,22:30:03.20,"0'13"""
Tagesthemen,04 Heizungsgesetz: Was ist kommunale Wärmeplanung?,O-Ton,Martin Pehnt,Vorstand Institut für Energie- und Umweltforschung Heidelberg,"(Es darf nicht passieren, dassdie Vorreiter-Kommunen bestraft werden, die jetzt schon Rahmenplanung haben. Da muss das Parlamenteine gute Lösung finden)",14.06.2023,22:30:44.12,"0'15"""
Tagesthemen,Heizungsgesetz im Bundestag Do 22:15 06,Einspieler,,,,14.06.2023,,"2'38"""
Tagesthemen,06 Heizungsgesetz im Bundestag,Sachinhalt,Caren Miosga,Moderation,"Der Bundestag hat in erster Lesung über das Gebäudeenergiegesetz (GEG), das sogenannte Heizungsgesetz, der Bundesregierung. SPD, Bündnis 90/Die Grünen und FDP hatten sich erst vor zwei Tagen auf einen Kompromiss mit zahlreichen Änderungen an dem ursprünglichen Entwurf geeinigt. Bildinhalt",15.06.2023,22:31:04.18,"2'38"""
Tagesthemen,06 Heizungsgesetz im Bundestag,Bildinhalt,Caren Miosga,Moderation,"Verspätete Ankunft Robert Habeck im Plenarsaal und Begrüßung von Franziska Brantner, Parlamentarische Staatssekretärin Bundesministerin für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen; Oppositionspolitiker im Gespräch im Bundestag",15.06.2023,22:31:04.18,"0'33"""
Tagesthemen,06 Heizungsgesetz im Bundestag,Bildinhalt,Caren Miosga,Moderation,Bundestagsabgeordnete bei einer Abstimmung (zum Änderungsantrag der Koalitionsfraktionen zur Tagesordnung); zufrieden wirkender Robert Habeck sitzt mit verschränkten Armen im Bundestag O-Ton,15.06.2023,22:31:52.16,"0'12"""
Tagesthemen,06 Heizungsgesetz im Bundestag,O-Ton,Bernd Baumann,Fraktion AfD,"(""Wir sollen also heute über einen toten Gesetzentwurf debattieren, der inkeiner Weise enthält, was später Gesetz werden soll. Die Regierung will hier einen Blankoscheck, das darfnicht auf die Tagesordnung"")",15.06.2023,22:31:38.18,"0'13"""
Tagesthemen,06 Heizungsgesetz im Bundestag,O-Ton,Robert Habeck,Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,"(""Der Kern desGesetzes, die Dekarbonisierung der Wärme, nicht mehr immer neue Öl- und Gasheizungen einbauen, derbleibt erhalten"")",15.06.2023,22:32:08.16,"0'07"""
Tagesthemen,06 Heizungsgesetz im Bundestag,O-Ton,Jens Spahn,stellvertretender Fraktionsvorsitzender CDU/CSU,"(""Wenn ich nächstes Jahr als Bürger eineGasheizung einbaue, muss ich die dann 2028 wieder ... ausbauen, wenn eine Wärmeplanung da ist? Siesagen Ja, sie sagen Nein. Wird es vor Einbau einer Gasheizung eine verpflichtende Beratung geben, sagendie Grünen oder ein Beratungsangebot, sagt die FDP"")",15.06.2023,22:32:27.06,"0'18"""
Tagesthemen,06 Heizungsgesetz im Bundestag,O-Ton,Lukas Köhler,stellvertretender Fraktionsvorsitzender FDP,"(Erst muss der Staat vorlegen, wie esHeizungen/Heizsystemen vor Ort weitergehen soll. Dazu muss die Kommune eine Werbeplanung vorlegen.Und dann muss der Bürger darauf abgestimmt, frei entscheiden können, was er bei sich einbaut)",15.06.2023,22:33:01.21,"0'14"""
Tagesthemen,06 Heizungsgesetz im Bundestag,O-Ton,Caren Lay,Fraktion Die Linke,(befürchtet eine stärkere Belastung von Mietern durch den Gesetzentwurf),15.06.2023,22:33:22.21,"0'08"""
Tagesthemen,Rhetorik-Verschiebung? CSU-Vorstand zu Mo 22:14 06,Einspieler,,,,15.06.2023,,"2'42"""
Tagesthemen,06 Rhetorik-Verschiebung? CSU-Vorstand zu Wahlkampf,Sachinhalt,Ingo Zamperoni,Moderation,"Politikwissenschaftlerin Astrid Seville schätzt die Rhetorik des bayerischen Ministerpräsidenten Markus Söder (CSU) in aktuellen Landtagswahlkampf ein. In der Vergangenheit war Söder mit lauten Attacken gegenüber der Bundesregierung und ihrer Politik aufgefallen. Wegen ihrer Teilnahme an einer Demonstration in Erding, an der auch Querdenker und AfD-Anhänger teilnahmen, stehen Markus Söder und Vize-Ministerpräsident Hubert Aiwanger (Freie Wähler) in der Kritik. Insbesondere Aiwanger wird dafür kritisiert, die Wortwahl der AfD benutzt zu haben. 15.11.2023 09:50 Seite 38 von 57 NDR Copyright (c) 2004",19.06.2023,22:33:19.08,"2'42"""
Tagesthemen,06 Rhetorik-Verschiebung? CSU-Vorstand zu Wahlkampf,Bildinhalt,Ingo Zamperoni,Moderation,"Markus Söder u.a. posiert vor CSU-Wahlplakat ""In Bayern lebt es sich einfach besser""",19.06.2023,22:33:19.08,"0'30"""
Tagesthemen,06 Rhetorik-Verschiebung? CSU-Vorstand zu Wahlkampf,Bildinhalt,Ingo Zamperoni,Moderation,10.06.2023: Demonstration gegen Heizungsgesetz in Erding,19.06.2023,22:33:49.17,"0'59"""
Tagesthemen,06 Rhetorik-Verschiebung? CSU-Vorstand zu Wahlkampf,O-Ton,Markus Söder,Ministerpräsident Bayern/Vorsitzender CSU,(Die Ampel ist ideologisch und zerstritten und wirin Bayern sind pragmatisch und bodenständig),19.06.2023,22:33:30.05,"0'06"""
Tagesthemen,06 Rhetorik-Verschiebung? CSU-Vorstand zu Wahlkampf,O-Ton,Markus Söder,,(Man darf nicht wegen jeder schnellen Stimme den politischen Anstand verlieren),19.06.2023,22:33:44.15,"0'05"""
Tagesthemen,06 Rhetorik-Verschiebung? CSU-Vorstand zu Wahlkampf,O-Ton,10.06.2023: Hubert Aiwanger,Minister für Wirtschaft und Energie Bayern/Freie Wähler,"(""Und jetzt ist derPunkt erreicht, wo endlich die schweigende große Mehrheit dieses Landes sich die Demokratie wiederzurückholen muss"")",19.06.2023,22:34:04.00,"0'09"""
Tagesthemen,Einigung Heizungsgesetz Di 22:16 01,Einspieler,,,,19.06.2023,,"2'44"""
Tagesthemen,01 Einigung Heizungsgesetz,Sachinhalt,Caren Miosga,Moderation,"Die Fraktionsspitzen von SPD, Bündnis 90/Die Grünen und FDP haben sich nach monatelangem Streit in zentralen Fragen zum Gebäudeenergiegesetz (Heizungsgesetz) geeinigt. Kern des Regelwerks ist der Grundsatz, ab dem 1. Januar 2024 Heizungen einzubauen, die zu 65 Prozent mit erneuerbaren Energien betrieben werden. Bildinhalt",27.06.2023,22:17:28.20,"2'44"""
Tagesthemen,01 Einigung Heizungsgesetz,Bildinhalt,Caren Miosga,Moderation,Heizkraftwerk Süd München (Teilansicht),27.06.2023,22:17:28.20,"0'26"""
Tagesthemen,01 Einigung Heizungsgesetz,Bildinhalt,Caren Miosga,Moderation,Reichstagsgebäude (Teilansicht),27.06.2023,22:17:55.20,"0'05"""
Tagesthemen,01 Einigung Heizungsgesetz,Bildinhalt,Caren Miosga,Moderation,Grafik: Planungen für Gasheizungen in Gebäudeenergiegesetz,27.06.2023,22:18:00.22,"0'11"""
Tagesthemen,01 Einigung Heizungsgesetz,Bildinhalt,Caren Miosga,Moderation,Fotos: Abgeordnete vor Paul-Löbe-Haus u.a. mit Stapel Pizza-Kartons (Symbolbild Marathonsitzung),27.06.2023,22:18:11.24,"0'12"""
Tagesthemen,01 Einigung Heizungsgesetz,Bildinhalt,Caren Miosga,Moderation,Grafik: Klimafreundliche Heizungen Förderung,27.06.2023,22:18:46.04,"0'16"""
Tagesthemen,01 Einigung Heizungsgesetz,Bildinhalt,Caren Miosga,Moderation,Stadtwerke München (Teilansicht) / Geschäftsführer Florian Bieberbach am Laptop O-Ton,27.06.2023,22:20:01.13,"0'11"""
Tagesthemen,01 Einigung Heizungsgesetz,O-Ton,Florian Bieberbach,Vorsitzender Geschäftsführung Stadtwerke München,,27.06.2023,22:17:42.24,"0'12"""
Tagesthemen,01 Einigung Heizungsgesetz,O-Ton,Christian Lindner,Bundesminister der Finanzen/Vorsitzender FDP,"(Gesetz geht absolut in die richtigeRichtung, nämlich die ""Technologie-Freiheit"" zu stärken und bei finanzieller Förderung tragfähige konkreteVereinbarungen zu ergänzen)",27.06.2023,22:18:28.09,"0'17"""
Tagesthemen,01 Einigung Heizungsgesetz,O-Ton,Matthias Miersch,stellvertretender Fraktionsvorsitzender SPD,"(Es wird kollektiv geplant, keiner wird mitseiner Planung alleine gelassen; Mieter sind uns sehr wichtig gewesen)",27.06.2023,22:19:18.15,"0'07"""
Tagesthemen,01 Einigung Heizungsgesetz,O-Ton,Katharina Dröge,Fraktionsvorsitzende Bündnis 90/Die Grünen,(Mit Gebäudeenergiegesetz schaffen wir15.11.2023 09:50 Seite 40 von 57 NDR Copyright (c) 2004,27.06.2023,22:19:33.19,"0'08"""
Tagesthemen,01 Einigung Heizungsgesetz,O-Ton,Andreas Jung,Fraktion CDU/CSU,"(Monatelanger Streit der Ampel und nur wenige Tage, um es durch denBundestag zu drücken, das wird dazu führen, dass wieder Fehler gemacht werden, dass repariert werdenmuss; es beschädigt, parlamentarische Beratung)",27.06.2023,22:19:48.09,"0'13"""
Tagesthemen,Gesamtpaket Heizungsgesetz Fr 21:45 01,Einspieler,,,,27.06.2023,,"3'02"""
Tagesthemen,01 Gesamtpaket Heizungsgesetz,Sachinhalt,Caren Miosga,Moderation,"Nach monatelangem Streit in der Regierungskoalition liegt der überarbeitete Entwurf des Gebäudeenergiegesetzes (Heizungsgesetzes) vor. Damit kann der Bundestag in der kommenden Woche darüber abstimmen. Das Gesetz soll sicherstellen, dass Haushalte langfristig von Öl und Gas auf klimafreundlichere Heizungen umsteigen. Bildinhalt",30.06.2023,21:46:57.19,"3'02"""
Tagesthemen,01 Gesamtpaket Heizungsgesetz,Bildinhalt,Caren Miosga,Moderation,15.11.2023 09:50 Seite 41 von 57 NDR Copyright (c) 2004,30.06.2023,21:46:57.19,"0'19"""
Tagesthemen,01 Gesamtpaket Heizungsgesetz,Bildinhalt,Caren Miosga,Moderation,Gesetzentwurf Gebäudeenergiegesetz (nah),30.06.2023,21:47:17.08,"0'07"""
Tagesthemen,01 Gesamtpaket Heizungsgesetz,Bildinhalt,Caren Miosga,Moderation,Grafik: Klimafreundliche Heizungen Förderung,30.06.2023,21:48:23.10,"0'17"""
Tagesthemen,01 Gesamtpaket Heizungsgesetz,Bildinhalt,Caren Miosga,Moderation,Robert Habeck u.a. besichtigt Wellenströmungskanal O-Ton,30.06.2023,21:49:40.06,"0'19"""
Tagesthemen,01 Gesamtpaket Heizungsgesetz,O-Ton,Robert Habeck,Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,(Wir haben ja nocheine Woche Zeit und dann ist genug beraten worden und wir können mal einen Haken dahinter machen),30.06.2023,21:47:10.15,"0'06"""
Tagesthemen,01 Gesamtpaket Heizungsgesetz,O-Ton,Christian Dürr,Fraktionsvorsitzender FDP,"(Auf was wir uns politisch schon verständigt hatten, steht jetzt imGesetzestext; keine Eingriffe ins Eigentum, keine Verbote und vor allem maximale Technologieoffenheit;kurzum die Heizung muss zum Haus passen)",30.06.2023,21:47:28.18,"0'12"""
Tagesthemen,01 Gesamtpaket Heizungsgesetz,O-Ton,Lamia Messari-Becker,Lehrstuhl für Gebäudetechnologie und Bauphysik Universität Siegen,"(DasGebäudeenergiegesetz ist im Zusammenhang mit der kommunalen Wärmeplanung offener geworden, d.h.wir schaffen vor Ort Klarheit über alle möglichen Optionen einer klimafreundlichen Heizung)",30.06.2023,21:48:02.05,"0'21"""
Tagesthemen,01 Gesamtpaket Heizungsgesetz,O-Ton,Andreas Jung,Fraktion CDU/CSU,"(Kritik am engen Zeitrahmen, den Parlamentarier vor der Abstimmunghaben)",30.06.2023,21:49:08.23,"0'10"""
Tagesthemen,01 Gesamtpaket Heizungsgesetz,O-Ton,Klaus Ernst,Fraktion Die Linke,"(Dass mit der Brechstange Klimagesetze durchgedrückt werden sollen, ohneausführliche Diskussion mit Sachverständigen, ohne Einbeziehung der Bürger und nachdem das einbesonderes Gesetz ist, das hohe Wellen geschlagen hat)",30.06.2023,21:49:27.00,"0'13"""
Tagesthemen,01 Gesamtpaket Heizungsgesetz,O-Ton,Robert Habeck,Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,"(Zufrieden sowohl inder Sache des Gesetzes als auch, ""dass wir jetzt wieder alle Freunde sind"")",30.06.2023,21:49:45.06,"0'09"""
Tagesthemen,Meinung: Kommentar von Daniel Pokraka zum Fr 21:45 02,Einspieler,,,,30.06.2023,,"1'47"""
Tagesthemen,Meinung: Kommentar von Iris Syram zum Do 22:16 03,Einspieler,,,,30.06.2023,,"1'36"""
Tagesthemen,Gebäudeenergiegesetz - Wie verhält sich die Do 22:16 01,Einspieler,,,,06.07.2023,,"3'04"""
Tagesthemen,01 Gebäudeenergiegesetz - Wie verhält sich die FDP?,Sachinhalt,Helge Fuhst,Moderation,"Das Bundesverfassungsgericht hat die für Freitag geplante Verabschiedung des umstrittenen Gebäudeenergiegesetzes (Heizungsgesetzes) im Bundestag in einem Eilverfahren gestoppt. Die Ausgestaltung des Gesetzgebungsverfahrens könne die vom Grundgesetz garantierten Beteiligungsrechte des Abgeordneten ""möglicherweise"" verletzen, hieß es in der Begründung der Entscheidung. Der CDU- Bundestagsabgeordnete Thomas Heilmann hatte einen Antrag auf eine einstweilige Anordnung gestellt. Bildinhalt",06.07.2023,22:17:53.05,"3'04"""
Tagesthemen,01 Gebäudeenergiegesetz - Wie verhält sich die FDP?,Bildinhalt,Helge Fuhst,Moderation,CDU-Abgeordneter Thomas Heilmann (lächelnd) bekommt Zustimmung und Glückwünsche,06.07.2023,22:17:53.05,"0'24"""
Tagesthemen,01 Gebäudeenergiegesetz - Wie verhält sich die FDP?,Bildinhalt,Helge Fuhst,Moderation,Menschenleerer Plenarsaal im Bundestag,06.07.2023,22:18:31.20,"0'15"""
Tagesthemen,01 Gebäudeenergiegesetz - Wie verhält sich die FDP?,Bildinhalt,Helge Fuhst,Moderation,"Bundestagssitzung, u.a. Christian Lindner, Robert Habeck und Olaf nebeneinander auf ihren Plätzen ins Smartphone schauend 15.11.2023 09:50 Seite 44 von 57 NDR Copyright (c) 2004",06.07.2023,22:20:47.13,"0'10"""
Tagesthemen,01 Gebäudeenergiegesetz - Wie verhält sich die FDP?,O-Ton,Thomas Heilmann,Fraktion CDU/CSU,"(Wenn man ehrlich ist, leiden die Verfahren des DeutschenBundestages seit längerem auch schon in der letzten Legislaturperiode an mangelnder Sorgfalt, wasinsbesondere durch überhöhtes Tempo ausgelöst wird)",06.07.2023,22:18:17.06,"0'14"""
Tagesthemen,01 Gebäudeenergiegesetz - Wie verhält sich die FDP?,O-Ton,Katharina Dröge,Fraktionsvorsitzende Bündnis 90/Die Grünen,"(Wir hätten das als Ampel-Fraktion sehr gernegemacht, weil aus unserer Sicht notwendig ist, dass die Menschen in diesem Land Klarheit bekommen,darüber, was ab dem 01.01.2024, wenn das Gesetz in Kraft tritt, auch für sie gilt)",06.07.2023,22:18:50.19,"0'14"""
Tagesthemen,01 Gebäudeenergiegesetz - Wie verhält sich die FDP?,O-Ton,Christian Dürr,Fraktionsvorsitzender FDP,(Wir haben ja den Gesetzentwurf in unserer Fraktion bereitsbeschlossen in der Sache. Insofern ist das kein Zweifel),06.07.2023,22:19:22.04,"0'05"""
Tagesthemen,01 Gebäudeenergiegesetz - Wie verhält sich die FDP?,O-Ton,Friedrich Merz,Fraktionsvorsitzender CDU/CSU,"(Es gibt allen Grund, dieses Gesetz auch inhaltlich sauberzu beraten, die Einwände der Sachverständigen ernst zu nehmen. Die Beratungen im Deutschen Bundestagvielleicht sogar auf das Ziel ausrichten, dass wir eine breite parlamentarische Mehrheit für einen so tiefenEingriff in die privaten Haushalte in Deutschland bekommen)",06.07.2023,22:19:32.07,"0'16"""
Tagesthemen,01 Gebäudeenergiegesetz - Wie verhält sich die FDP?,O-Ton,Rolf Mützenich,Fraktionsvorsitzender SPD,"(Ich glaube, ich persönlich hab eine gewisse Gelassenheit auchin diesen unruhigen Zeiten versucht auszustrahlen, aber mein verbindlicher Ton wird sich auch in Zukunftnicht ändern, weil ich will, dass diese Regierung und diese Koalition erfolgreich ist)",06.07.2023,22:19:59.07,"0'15"""
Tagesthemen,01 Gebäudeenergiegesetz - Wie verhält sich die FDP?,O-Ton,Sabine Kropp,Politikwissenschaftlerin Freie Universität Berlin,"(Die Neigung, das Parlament immer stärkerunter Druck zu setzen zeitlich, sodass elementare Funktionen des Parlaments, die wichtig sind für unsereDemokratie, nämlich Kontrolle und auch die Mitgestaltung durch die Abgeordneten immer mehr eingeengtwerden. Das wäre jetzt eine Möglichkeit, noch einmal darüber nachzudenken und auch dem Parlament inZukunft mehr Möglichkeit zur Debatte einzuräumen)",06.07.2023,22:20:23.24,"0'23"""
Tagesthemen,Schaltung zu Ellen Ehni in Köln: Do 22:16 02,Einspieler,,,,06.07.2023,,"5'01"""
Tagesthemen,02 Schaltung zu Ellen Ehni in Köln: Deutschlandtrend,Sachinhalt,Helge Fuhst,Moderation,"Ellen Ehni präsentiert im Deutschlandtrend Ergebnisse von Meinungsumfragen des Instituts infratest dimap zu folgenden Themen: - Gebäudeenergiegesetz (Heizungsgesetz); - Sonntagsfrage Bundestagswahl; - Verhältnisse in Deutschland geben Anlass zur Zuversicht/zur Beunruhigung""; - Aussagen zur AfD. Bildinhalt",06.07.2023,22:20:57.14,"5'01"""
Tagesthemen,02 Schaltung zu Ellen Ehni in Köln: Deutschlandtrend,Bildinhalt,Helge Fuhst,Moderation,Grafik: Bewertung Gebäudeenergiegesetz (Heizungsgesetz),06.07.2023,22:20:57.14,"1'18"""
Tagesthemen,02 Schaltung zu Ellen Ehni in Köln: Deutschlandtrend,Bildinhalt,Helge Fuhst,Moderation,Grafik: Sonntagsfrage,06.07.2023,22:22:16.07,"0'49"""
Tagesthemen,02 Schaltung zu Ellen Ehni in Köln: Deutschlandtrend,Bildinhalt,Helge Fuhst,Moderation,"Grafiken: ""Verhältnisse in Deutschland geben Anlass zur Zuversicht/Beunruhigung""; Gründe für Beunruhigung",06.07.2023,22:23:05.20,"1'32"""
Tagesthemen,02 Schaltung zu Ellen Ehni in Köln: Deutschlandtrend,Bildinhalt,Helge Fuhst,Moderation,"Grafik: Aussagen zur AfD Aufzeichnung/Produktion Sendung Beitrag 02 Programmentstehung Eigenproduktion Herkunft ARD-aktuell und EVN WDR Köln Realisation sendefertig 35'45"" Tagesthemen F: 14629 12.07.2023 ARDAKT 6'44"" Schaltgespräch mit Carsten Linnemann Mi 22:14 05 Titel Serien-/Reihentitel Tagesthemen F: 14629 Sende-/Haupttitel Tagesthemen Beitragstitel 05 Schaltgespräch mit Carsten Linnemann Plan- und Sendedaten Start-TC:22:28:02.15 15.11.2023 09:50 Seite 46 von 57 NDR Copyright (c) 2004",06.07.2023,22:24:38.14,"1'20"""
Tagesthemen,Schaltgespräch mit Carsten Linnemann Mi 22:14 05,Einspieler,,,,06.07.2023,,"6'44"""
Tagesthemen,05 Schaltgespräch mit Carsten Linnemann,Sachinhalt,Caren Miosga,Moderation,"Interview mit dem neuen CDU-Generalsekretär Carsten Linnemann. Der 45-jährige Nordrhein-Westfale leitet die Programm- und Grundsatzkommission der CDU, die der Partei bis 2024 ein neues Grundsatzprogramm geben soll. O-Ton",12.07.2023,22:28:02.15,"6'44"""
Tagesthemen,05 Schaltgespräch mit Carsten Linnemann,O-Ton,Carsten Linnemann,kommissarischer Generalsekretär CDU,"(""Wir müssen besser werden. Wir müssen klarsagen, dass wir nicht nur Nein sagen zu dem, was die Regierung macht, sondern wir müssen auch sagen,was sind denn unsere Konzepte? Was sind denn unsere Ziele und Visionen? Und da sehe ich michpersönlich in der Verantwortung, auch ja als Vorsitzender der Grundsatzkommission, dieses jetzt verstärkt inder neuen Rolle anzugehen"")",12.07.2023,22:28:02.15,"0'44"""
Tagesthemen,05 Schaltgespräch mit Carsten Linnemann,O-Ton,Carsten Linnemann,,"(zu seiner westdeutschen Herkunft und den bevorstehenden Landtagswahlen in dreiostdeutschen Ländern im Jahr 2024: ""Trete total gerne im Osten auf ... Klartext wird dort geliebt. Und ichfinde, dass vielen Menschen die Himmelsrichtung, wo man herkommt, eigentlich egal sein muss""; schätzeden jetzigen Verteidigungsminister [Pistorius], ""weil er seine Sache gut macht""; ""Ich finde es grundsätzlichwichtig, dass die Qualifikation zählt""; ""Ich traue mir diesen Job zu. Und wenn ich das schaffe, die CDU wiederbreit aufzustellen und die Themen auch mit Köpfen zu versehen, Geschlossenheit an die Tagesordnung zusetzen, gemeinsam das mit Friedrich Merz an der Spitze, und wir dann wieder für Aufbruch und Erneuerungstehen und für die Zukunft dieses Landes, ann war es vielleicht die richtige Entscheidung. Egal, woher ichkam"")",12.07.2023,22:28:47.03,"1'17"""
